Tweet,label,processed,processed_text
"wkwkw infp bener bgtt. udah gelisah gelisah panik tapi tetep kek, ""haduh sebentar lah main farmville dulu"" ""duh ngantuk yaudahlah tidur dulu""",fear,"['wkwkw', 'infp', 'benar', 'bgtt', 'gelisah', 'gelisah', 'panik', 'tapi', 'tetep', 'kek', 'haduh', 'sebentar', 'main', 'farmville', 'dulu', 'duh', 'ngantuk', 'yaudahlah', 'tidur', 'dulu']",wkwkw infp benar bgtt gelisah gelisah panik tapi tetep kek haduh sebentar main farmville dulu duh ngantuk yaudahlah tidur dulu
gila malu banget lah,fear,"['gila', 'malu', 'banget']",gila malu banget
rodo ngeri sedep bismillah iso yo iso semangat garuda muda,fear,"['rodo', 'ngeri', 'sedep', 'bismillah', 'iso', 'yo', 'iso', 'semangat', 'garuda', 'muda']",rodo ngeri sedep bismillah iso yo iso semangat garuda muda
ngeri ye..,fear,"['ngeri', 'ye']",ngeri ye
agak ngeri tp tetep semangat gurls!,fear,"['agak', 'ngeri', 'tp', 'tetep', 'semangat', 'gurls']",agak ngeri tp tetep semangat gurls
takut banget lohh ada cacing kepanasan ahah,fear,"['takut', 'banget', 'lohh', 'cacing', 'panas', 'ahah']",takut banget lohh cacing panas ahah
gue malu bgt di idm masuk wc cowo,fear,"['saya', 'malu', 'banget', 'idm', 'masuk', 'wc', 'cowo']",saya malu banget idm masuk wc cowo
belum ge mulai .. kepala udah nyut-nyutan gini ngeri meledak aja sih,fear,"['belum', 'ge', 'mulai', 'kepala', 'nyutnyutan', 'gin', 'ngeri', 'ledak', 'aja', 'sih']",belum ge mulai kepala nyutnyutan gin ngeri ledak aja sih
pano anj gua kaget,fear,"['pano', 'anj', 'gua', 'kaget']",pano anj gua kaget
takut blunder lagi ya.jane nik bek kanan e ra dolop bisa lebih baik lagi,fear,"['takut', 'blunder', 'lagi', 'yajane', 'nik', 'bek', 'kanan', 'e', 'ra', 'dolop', 'bisa', 'lebih', 'baik', 'lagi']",takut blunder lagi yajane nik bek kanan e ra dolop bisa lebih baik lagi
ini sebenarnya pak richi ada rasa sama ibel tapi takut,fear,"['benar', 'pak', 'richi', 'rasa', 'sama', 'ibel', 'tapi', 'takut']",benar pak richi rasa sama ibel tapi takut
"eh tergantung kali ya nder, di ruangan kan make ac (biasanya) terus sekelas juga dikit, takut ganggu yang lain gak sih kalo buka fresh care secara wanginya itu nyegrak banget masuk hidung..",fear,"['eh', 'gantung', 'kali', 'nder', 'ruang', 'kan', 'make', 'ac', 'biasa', 'terus', 'kelas', 'juga', 'dikit', 'takut', 'ganggu', 'lain', 'gak', 'sih', 'kalo', 'buka', 'fresh', 'care', 'cara', 'wangi', 'nyegrak', 'banget', 'masuk', 'hidung']",eh gantung kali nder ruang kan make ac biasa terus kelas juga dikit takut ganggu lain gak sih kalo buka fresh care cara wangi nyegrak banget masuk hidung
takut ditinggal ayang..,fear,"['takut', 'tinggal', 'ayang']",takut tinggal ayang
jangan disini ah malu,fear,"['jangan', 'sini', 'ah', 'malu']",jangan sini ah malu
emg dri dulu gak bgitu takut w sm ni virus. sungguh sgt percaya diri tp beneran alhamdulillah sehat trus,fear,"['emg', 'dri', 'dulu', 'gak', 'bgitu', 'takut', 'w', 'sm', 'ni', 'virus', 'sungguh', 'sgt', 'percaya', 'diri', 'tp', 'beneran', 'alhamdulillah', 'sehat', 'trus']",emg dri dulu gak bgitu takut w sm ni virus sungguh sgt percaya diri tp beneran alhamdulillah sehat trus
takut ditabok,fear,"['takut', 'tabok']",takut tabok
"iya sih kalo pake jubah tp nonton sendirian agak malu, kalo ama temen masi agak ketolong",fear,"['iya', 'sih', 'kalo', 'pake', 'jubah', 'tp', 'nonton', 'sendiri', 'agak', 'malu', 'kalo', 'ama', 'temen', 'mas', 'agak', 'tolong']",iya sih kalo pake jubah tp nonton sendiri agak malu kalo ama temen mas agak tolong
takut abis barbar,fear,"['takut', 'abis', 'barbar']",takut abis barbar
jiahaha ..biasanya yg curhat cewek.. dimedsos lagi. kasihan istrinya yg menanggung malu dikampung,fear,"['jiahaha', 'biasa', 'curhat', 'cewek', 'dimedsos', 'lagi', 'kasihan', 'istri', 'tanggung', 'malu', 'kampung']",jiahaha biasa curhat cewek dimedsos lagi kasihan istri tanggung malu kampung
"pernah dijelasin, emg ngeri sih vi, tapii kepo bgt haha",fear,"['pernah', 'dijelasin', 'emg', 'ngeri', 'sih', 'vi', 'tapi', 'kepo', 'banget', 'haha']",pernah dijelasin emg ngeri sih vi tapi kepo banget haha
dia panas ada kali 2 hari sampe 39 deg2an bgt bun. ngeri step,fear,"['dia', 'panas', 'kali', '2', 'hari', 'sampe', '39', 'deg2an', 'banget', 'bun', 'ngeri', 'step']",dia panas kali 2 hari sampe 39 deg2an banget bun ngeri step
"malu banget anjirr, tadi ada yg teriak ""misi paket"", gue udah buru2 mau buka pintu, kirain paket gue udah dateng, taunya paketnya untuk rumah sebelah",fear,"['malu', 'banget', 'anjirr', 'tadi', 'teriak', 'misi', 'paket', 'saya', 'buru2', 'mau', 'buka', 'pintu', 'kirain', 'paket', 'saya', 'dateng', 'tau', 'paket', 'rumah', 'belah']",malu banget anjirr tadi teriak misi paket saya buru2 mau buka pintu kirain paket saya dateng tau paket rumah belah
kata gw admin seluruh warga somethinc lg panik huft,fear,"['kata', 'saya', 'admin', 'seluruh', 'warga', 'somethinc', 'lg', 'panik', 'huft']",kata saya admin seluruh warga somethinc lg panik huft
mau tidur tp takut kebablasan,fear,"['mau', 'tidur', 'tp', 'takut', 'bablas']",mau tidur tp takut bablas
ini si zam ngapain dm gue? gue takut anying,fear,"['si', 'zam', 'ngapain', 'dm', 'saya', 'saya', 'takut', 'anying']",si zam ngapain dm saya saya takut anying
kebanyakan follow takut limit,fear,"['banyak', 'follow', 'takut', 'limit']",banyak follow takut limit
"jends, kalian ada yg udh pernah nyoba skintific moist?? bagus gasi? ak mau beli tp masi ragu soalnya harganya lumayann",fear,"['jends', 'kalian', 'pernah', 'nyoba', 'skintific', 'moist', 'bagus', 'gas', 'ak', 'mau', 'beli', 'tp', 'mas', 'ragu', 'soal', 'harga', 'lumayann']",jends kalian pernah nyoba skintific moist bagus gas ak mau beli tp mas ragu soal harga lumayann
iya makanya gue takut banget,fear,"['iya', 'makanya', 'saya', 'takut', 'banget']",iya makanya saya takut banget
knp chat sama pembina deg deg an takut gt ya,fear,"['knp', 'chat', 'sama', 'bina', 'deg', 'deg', 'an', 'takut', 'gt']",knp chat sama bina deg deg an takut gt
iya sis udah takut gosong soalnya kalo ga dibalik,fear,"['iya', 'sis', 'takut', 'gosong', 'soal', 'kalo', 'tidak', 'balik']",iya sis takut gosong soal kalo tidak balik
"gada hantu2nya, seremnya karna psikopat yg ada disekitar yg bs ngebunuh kapan aja. saya baru nyampe eps 4 tapi, lebih ngeri dr pd hantu2 vibesnya.",fear,"['gada', 'hantu2nya', 'rem', 'karna', 'psikopat', 'sekitar', 'bs', 'ngebunuh', 'kapan', 'aja', 'saya', 'baru', 'nyampe', 'eps', '4', 'tapi', 'lebih', 'ngeri', 'dr', 'pd', 'hantu2', 'vibesnya']",gada hantu2nya rem karna psikopat sekitar bs ngebunuh kapan aja saya baru nyampe eps 4 tapi lebih ngeri dr pd hantu2 vibesnya
biyen smp sma paling seneng olahraga . dadi ora khawatir jg sih nek dikokon roll depan belakang.,fear,"['biyen', 'smp', 'sma', 'paling', 'neng', 'olahraga', 'dadi', 'ora', 'khawatir', 'jg', 'sih', 'nek', 'kokon', 'roll', 'depan', 'belakang']",biyen smp sma paling neng olahraga dadi ora khawatir jg sih nek kokon roll depan belakang
". masya allah. awalnya gue suka dengerin lagu lagu klasik gitu pas menjelang mau tidur, tapi trus temen gue bilang ""gimana kalo lu meninggal nanti disetelinnya kpop bukan al quran"" takut gue",fear,"['masya', 'allah', 'awal', 'saya', 'suka', 'dengerin', 'lagu', 'lagu', 'klasik', 'gitu', 'pas', 'jelang', 'mau', 'tidur', 'tapi', 'trus', 'temen', 'saya', 'bilang', 'gimana', 'kalo', 'lu', 'tinggal', 'nanti', 'tin', 'kpop', 'bukan', 'al', 'quran', 'takut', 'saya']",masya allah awal saya suka dengerin lagu lagu klasik gitu pas jelang mau tidur tapi trus temen saya bilang gimana kalo lu tinggal nanti tin kpop bukan al quran takut saya
takut..,fear,['takut'],takut
anjerr ngeri boss,fear,"['anjerr', 'ngeri', 'boss']",anjerr ngeri boss
takut - takut,fear,"['takut', 'takut']",takut takut
srs rasa nak main member haha takut nak mintak,fear,"['srs', 'rasa', 'nak', 'main', 'member', 'haha', 'takut', 'nak', 'mintak']",srs rasa nak main member haha takut nak mintak
"ke papua takut melanggar ham kata nya dung dung, beraninya sama rakyat sipil yg tidak bersenjata banyak banyak istighfar liat nya",fear,"['papua', 'takut', 'langgar', 'ham', 'kata', 'dung', 'dung', 'berani', 'sama', 'rakyat', 'sipil', 'tidak', 'senjata', 'banyak', 'banyak', 'istighfar', 'liat']",papua takut langgar ham kata dung dung berani sama rakyat sipil tidak senjata banyak banyak istighfar liat
ini gegara sebelom tidur gw panik akun ltmpt panik jurusan kuliah,fear,"['gegara', 'bom', 'tidur', 'saya', 'panik', 'akun', 'ltmpt', 'panik', 'jurus', 'kuliah']",gegara bom tidur saya panik akun ltmpt panik jurus kuliah
anj suaranya deep bgt takut,fear,"['anj', 'suara', 'deep', 'banget', 'takut']",anj suara deep banget takut
"ngga sih, gue malu soalnya pake baju haram. ga terbiasa juga pergi2 pake baju begitu",fear,"['tidak', 'sih', 'saya', 'malu', 'soal', 'pake', 'baju', 'haram', 'tidak', 'biasa', 'juga', 'pergi2', 'pake', 'baju', 'begitu']",tidak sih saya malu soal pake baju haram tidak biasa juga pergi2 pake baju begitu
gue takut..,fear,"['saya', 'takut']",saya takut
tim zombie yang meningoy *takut gadapet univ tapi pen tep rebahan,fear,"['tim', 'zombie', 'meningoy', 'takut', 'gadapet', 'univ', 'tapi', 'pen', 'tep', 'rebah']",tim zombie meningoy takut gadapet univ tapi pen tep rebah
"iya bener, soalnya takut kelupaan, takut lama karena bingung terus kasian yg antri",fear,"['iya', 'benar', 'soal', 'takut', 'lupa', 'takut', 'lama', 'bingung', 'terus', 'kasi', 'antri']",iya benar soal takut lupa takut lama bingung terus kasi antri
mens team ngeri banget,fear,"['mens', 'team', 'ngeri', 'banget']",mens team ngeri banget
"ngeri, nganti dimakamkan di satu liang",fear,"['ngeri', 'nganti', 'makam', 'satu', 'liang']",ngeri nganti makam satu liang
kenapa aku kalo reflek tuh suka malu maluin diri sendiri,fear,"['kenapa', 'aku', 'kalo', 'reflek', 'tuh', 'suka', 'malu', 'maluin', 'diri', 'sendiri']",kenapa aku kalo reflek tuh suka malu maluin diri sendiri
yg blm gw fb bentar ya aksjsj gue takut limit,fear,"['blm', 'saya', 'fb', 'bentar', 'aksjsj', 'saya', 'takut', 'limit']",blm saya fb bentar aksjsj saya takut limit
si indy malu sampe ke ubun ubun,fear,"['si', 'indy', 'malu', 'sampe', 'ubun', 'ubun']",si indy malu sampe ubun ubun
"bused, agak ngeri notifnya",fear,"['bused', 'agak', 'ngeri', 'notifnya']",bused agak ngeri notifnya
"kemarin ada yg menyandingkan bung karno dengan munarman, sekarang giliran haikal ngoceh ttg bung karno. kelihatan terstruktur dan sistematis. ada nuansa adu domba (supaya pdip dan nasionalis lainnya ngamuk). ada pula nuansa mengaburkan sejarah. ngeri..",fear,"['kemarin', 'sanding', 'bung', 'karno', 'munarman', 'sekarang', 'gilir', 'haikal', 'ngoceh', 'ttg', 'bung', 'karno', 'lihat', 'struktur', 'sistematis', 'nuansa', 'adu', 'domba', 'supaya', 'pdip', 'nasionalis', 'lain', 'ngamuk', 'pula', 'nuansa', 'abur', 'sejarah', 'ngeri']",kemarin sanding bung karno munarman sekarang gilir haikal ngoceh ttg bung karno lihat struktur sistematis nuansa adu domba supaya pdip nasionalis lain ngamuk pula nuansa abur sejarah ngeri
"iya ya dulu ifnt banyak muncul di variety shows, lvlz lumayan meskipun lama2 mulai berkurang juga. ga ngerti deh di balik layar kek apa soalnya dunia showbiz kadang bisa ngeri banget kompetisinya.",fear,"['iya', 'dulu', 'ifnt', 'banyak', 'muncul', 'variety', 'shows', 'lvlz', 'lumayan', 'meski', 'lama2', 'mulai', 'kurang', 'juga', 'tidak', 'ngerti', 'deh', 'balik', 'layar', 'kek', 'apa', 'soal', 'dunia', 'showbiz', 'kadang', 'bisa', 'ngeri', 'banget', 'kompetisi']",iya dulu ifnt banyak muncul variety shows lvlz lumayan meski lama2 mulai kurang juga tidak ngerti deh balik layar kek apa soal dunia showbiz kadang bisa ngeri banget kompetisi
"wkwkkw malu bat anjg, bilang kangen kangen tapi gada yang peduli",fear,"['wkwkkw', 'malu', 'bat', 'anjg', 'bilang', 'kangen', 'kangen', 'tapi', 'gada', 'peduli']",wkwkkw malu bat anjg bilang kangen kangen tapi gada peduli
"oh, iya ngeri banget sampe keluar ususnya, matanya dicolok, badannya kepotong yg ditangga",fear,"['oh', 'iya', 'ngeri', 'banget', 'sampe', 'keluar', 'usus', 'mata', 'colok', 'badan', 'potong', 'tangga']",oh iya ngeri banget sampe keluar usus mata colok badan potong tangga
anjir takut diomelin,fear,"['anjir', 'takut', 'diomelin']",anjir takut diomelin
lagi kerja disemangatin sama si cantik yang belum mandi gara gara takut beku,fear,"['lagi', 'kerja', 'disemangatin', 'sama', 'si', 'cantik', 'belum', 'mandi', 'gara', 'gara', 'takut', 'beku']",lagi kerja disemangatin sama si cantik belum mandi gara gara takut beku
gw yang punya aja terkejut mei,fear,"['saya', 'punya', 'aja', 'kejut', 'mei']",saya punya aja kejut mei
non moots lagi ya allah bye ah malu,fear,"['non', 'moots', 'lagi', 'allah', 'bye', 'ah', 'malu']",non moots lagi allah bye ah malu
"takut bgt karna kepala pusing, tenggorokan mulai serak dan badan anget :"" untung kemajuan teknologi di tahun 2022 ini menyelamatkan anak kost sepertiku :') terimakasih gomart",fear,"['takut', 'banget', 'karna', 'kepala', 'pusing', 'tenggorok', 'mulai', 'serak', 'badan', 'anget', 'untung', 'maju', 'teknologi', 'tahun', '2022', 'selamat', 'anak', 'kost', 'seperti', 'terimakasih', 'gomart']",takut banget karna kepala pusing tenggorok mulai serak badan anget untung maju teknologi tahun 2022 selamat anak kost seperti terimakasih gomart
"jujur gue juga panik, bikin keinget rasa sakitnya kayak apa selama 3 minggu :(",fear,"['jujur', 'saya', 'juga', 'panik', 'bikin', 'keinget', 'rasa', 'sakit', 'kayak', 'apa', 'lama', '3', 'minggu']",jujur saya juga panik bikin keinget rasa sakit kayak apa lama 3 minggu
malu tapi,fear,"['malu', 'tapi']",malu tapi
pengen pisang kopi klotok tapi takut copid,fear,"['ken', 'pisang', 'kopi', 'klotok', 'tapi', 'takut', 'copid']",ken pisang kopi klotok tapi takut copid
"kaget kirain akun temen ku, dn sama ava sama",fear,"['kaget', 'kirain', 'akun', 'temen', 'ku', 'dn', 'sama', 'ava', 'sama']",kaget kirain akun temen ku dn sama ava sama
ngeri bgt dah kek drama thriller psikopat,fear,"['ngeri', 'banget', 'kek', 'drama', 'thriller', 'psikopat']",ngeri banget kek drama thriller psikopat
takut sepi tapi yang lain tak berarti.,fear,"['takut', 'sepi', 'tapi', 'lain', 'tak', 'arti']",takut sepi tapi lain tak arti
umi pagi2 jangan marah-marah ya,fear,"['umi', 'pagi2', 'jangan', 'marahmarah']",umi pagi2 jangan marahmarah
"jangan pernah benci sama orang, bisa aja dia jodoh kam",fear,"['jangan', 'pernah', 'benci', 'sama', 'orang', 'bisa', 'aja', 'dia', 'jodoh', 'kam']",jangan pernah benci sama orang bisa aja dia jodoh kam
"iya ni mau aku jemur dirumah, kalo nggak mama marah",fear,"['iya', 'ni', 'mau', 'aku', 'jemur', 'rumah', 'kalo', 'tidak', 'mama', 'marah']",iya ni mau aku jemur rumah kalo tidak mama marah
"memang, tapi banyak orang takut minta maaf bukan karena takut merasa rendah, tapi takut jika sakit hatinya ini tidak bisa dijadikan rasa benci. jadi hilangkanlah rasa benci dalam hati",fear,"['memang', 'tapi', 'banyak', 'orang', 'takut', 'minta', 'maaf', 'bukan', 'takut', 'rasa', 'rendah', 'tapi', 'takut', 'jika', 'sakit', 'hati', 'tidak', 'bisa', 'jadi', 'rasa', 'benci', 'hilang', 'rasa', 'benci', 'hati']",memang tapi banyak orang takut minta maaf bukan takut rasa rendah tapi takut jika sakit hati tidak bisa jadi rasa benci hilang rasa benci hati
"kita semua punya rasa marah sama wowo prof, jgn dendam ya prof. kan waktu milih kita serahkan semua pada allah.. tpi klo inget trus kejadian itu bole laah prof.",fear,"['kita', 'semua', 'punya', 'rasa', 'marah', 'sama', 'wowo', 'prof', 'jgn', 'dendam', 'prof', 'kan', 'waktu', 'milih', 'kita', 'serah', 'semua', 'allah', 'tpi', 'klo', 'inget', 'trus', 'jadi', 'bole', 'laah', 'prof']",kita semua punya rasa marah sama wowo prof jgn dendam prof kan waktu milih kita serah semua allah tpi klo inget trus jadi bole laah prof
"sabar ya mbak, bingung mau berkata apa. kalau aku pribadi jdi mbaknya bakalan marah besar sih",fear,"['sabar', 'mbak', 'bingung', 'mau', 'kata', 'apa', 'kalau', 'aku', 'pribadi', 'jdi', 'mbak', 'bakal', 'marah', 'besar', 'sih']",sabar mbak bingung mau kata apa kalau aku pribadi jdi mbak bakal marah besar sih
bingung banget barcode apa ku kira dia shopping soalnya aku kalau kesal atau badmood suka jajan :'&lt; ternyata self harm astaga,fear,"['bingung', 'banget', 'barcode', 'apa', 'ku', 'kira', 'dia', 'shopping', 'soal', 'aku', 'kalau', 'kesal', 'badmood', 'suka', 'jajan', 'lt', 'nyata', 'self', 'harm', 'astaga']",bingung banget barcode apa ku kira dia shopping soal aku kalau kesal badmood suka jajan lt nyata self harm astaga
ayo mam dlu ntar reonnya marah &gt;:(,fear,"['ayo', 'mam', 'dlu', 'ntar', 'reonnya', 'marah', 'gt']",ayo mam dlu ntar reonnya marah gt
nnti pcr pcr ku marah kak,fear,"['nnti', 'pcr', 'pcr', 'ku', 'marah', 'kak']",nnti pcr pcr ku marah kak
serem bgt ego tuh.....ditambah lagi gue ngerasa bego parah krn gak mudeng kalo the tag kan merekanya masih ada ketawa2 haha hihi tp kalo ego tuh full kayak gt serem bbuanget b nya lima,fear,"['rem', 'banget', 'ego', 'tuhditambah', 'lagi', 'saya', 'ngerasa', 'bego', 'parah', 'krn', 'gak', 'mudeng', 'kalo', 'the', 'tag', 'kan', 'mereka', 'masih', 'ketawa2', 'haha', 'hihi', 'tp', 'kalo', 'ego', 'tuh', 'full', 'kayak', 'gt', 'rem', 'bbuanget', 'b', 'lima']",rem banget ego tuhditambah lagi saya ngerasa bego parah krn gak mudeng kalo the tag kan mereka masih ketawa2 haha hihi tp kalo ego tuh full kayak gt rem bbuanget b lima
jgn marah yq osah,fear,"['jgn', 'marah', 'yq', 'osah']",jgn marah yq osah
qaqa jangan marah marah.. takut nanti cepat tua,fear,"['qaqa', 'jangan', 'marah', 'marah', 'takut', 'nanti', 'cepat', 'tua']",qaqa jangan marah marah takut nanti cepat tua
udah dong marah nya,fear,"['dong', 'marah']",dong marah
plis yah gua tuh benci bgt kalo udh rapi tapi tiba tiba kebelet berak,fear,"['plis', 'yah', 'gua', 'tuh', 'benci', 'banget', 'kalo', 'rapi', 'tapi', 'tiba', 'tiba', 'kebelet', 'berak']",plis yah gua tuh benci banget kalo rapi tapi tiba tiba kebelet berak
dia mau marah pun lucu banget tapi jika masuk teel orang lain aq maloe,fear,"['dia', 'mau', 'marah', 'pun', 'lucu', 'banget', 'tapi', 'jika', 'masuk', 'teel', 'orang', 'lain', 'aq', 'maloe']",dia mau marah pun lucu banget tapi jika masuk teel orang lain aq maloe
"tapi keinget pas lsp ngejurnal manual sampe arus kas gue lancar, komputer juga lancar, eh giliran ujian teori gue zonk bgt tiba2 kek orng bego wkwkw",fear,"['tapi', 'keinget', 'pas', 'lsp', 'ngejurnal', 'manual', 'sampe', 'arus', 'kas', 'saya', 'lancar', 'komputer', 'juga', 'lancar', 'eh', 'gilir', 'uji', 'teori', 'saya', 'zonk', 'banget', 'tiba2', 'kek', 'orng', 'bego', 'wkwkw']",tapi keinget pas lsp ngejurnal manual sampe arus kas saya lancar komputer juga lancar eh gilir uji teori saya zonk banget tiba2 kek orng bego wkwkw
mo marah ngeliat orang pake filter mata banyak2 di muka yaallah merinding gue,fear,"['mo', 'marah', 'ngeliat', 'orang', 'pake', 'filter', 'mata', 'banyak2', 'muka', 'yaallah', 'merinding', 'saya']",mo marah ngeliat orang pake filter mata banyak2 muka yaallah merinding saya
kalo ditembak nanti pacarku marah:3,fear,"['kalo', 'tembak', 'nanti', 'pacar', 'marah3']",kalo tembak nanti pacar marah3
nervous bodoh,fear,"['nervous', 'bodoh']",nervous bodoh
mampus pelatih dance gue pasti marah bnyk yg izin,fear,"['mampus', 'latih', 'dance', 'saya', 'pasti', 'marah', 'bnyk', 'izin']",mampus latih dance saya pasti marah bnyk izin
"ngga si kak, tp baru sampe rumah jam 8 pagi kyinya fix ngantuk bgt gak kuat melek td kirain 10 malem gt wkwk mino km benci aku ya",fear,"['tidak', 'si', 'kak', 'tp', 'baru', 'sampe', 'rumah', 'jam', '8', 'pagi', 'kyinya', 'fix', 'ngantuk', 'banget', 'gak', 'kuat', 'melek', 'td', 'kirain', '10', 'malem', 'gt', 'wkwk', 'mino', 'kamu', 'benci', 'aku']",tidak si kak tp baru sampe rumah jam 8 pagi kyinya fix ngantuk banget gak kuat melek td kirain 10 malem gt wkwk mino kamu benci aku
"koyok e dendam deh nih kocheng, grgr mau subuh tak kancing i lawang",fear,"['koyok', 'e', 'dendam', 'deh', 'nih', 'kocheng', 'grgr', 'mau', 'subuh', 'tak', 'kancing', 'i', 'lawang']",koyok e dendam deh nih kocheng grgr mau subuh tak kancing i lawang
