text,label
ujan anginn takut banget mana genteng tetangga gue melayangg banyak bgt untung gak kena orang huftt siang siang takut,fear
"aku baru jadi myday akhir 2020 kalo nggak awal 2021, sedih banget belum pernah liat mereka satu frame dan agak nyesel sih baru jadi myday waktu itu, padahal sebelumnya emang udah suka banget sama lagu""nya day6",sad
"waktu awal suka banget tuh karena sering dicengi di kokomz perkara gua pasang bio leebit di rp jadi dicengin lee kn*w cubit bgstt padahal itu nama skzoo-nya lino. -,- terus lama kelamaan baper sih gua.. maaf baperan terus confess, ternyata cubit menerima confessan gw.",love
"saya pasti maulah dipeluk sama ibu guruku sayang...... saya suka kehangatan dari wanita dewasa seperti ibu karena ibu adalah wanita berpengalaman. begitu saya dipeluk ibu lalu saya ciuman dengan ibu, netek asi ibu, dan pipis enak lagi dan lagi",love
"aku pikir aku salah makan atau apa, karena aku sendiri kadang suka bandel klo urusan makan jdi aku pikir maag biasa tapi pas diperiksa itu katanya lambungku infeksi, mana obatnya banyak banget hiks makasih banyak ya kmu juga sehat2 teruss",sad
"kdm ahjussi ini tuh ganteng banget walau suka dapet karakter nyebelin, jarang banget ada yang bahas dia disini huhu.",love
"gua steril kucing aja abis 1 juta 3 ratus 80 ribu men bangsat mahal kan tapi karna kucing gua udah tua jadi reaksinya lama bgt masih suka spray urine sembarangan, suka teriak2 minta keluar nah itu yg bikin gua pusing",anger
"benci banget sama diri sendiri, gampang nangis kalo ngobrol sama orang tua.",anger
buset ngeri bgt,fear
"liat kok cuman takut pada ikut close juga,nanti gw sendirian:(",fear
berita bangke.. dan mereka makin exis dan dah kgk punya malu sama sekali.. keheed keheed. jgn sampe anak cucu ane kayak gini. najiiss,anger
"pebalap motogp, enea bastianini, sampai harus memakai alat semacam tongkat untuk mengusir hewan yang ia sebut 'batman' itu.",neutral
"emg saya ateis? saya kan pemuja fol ges. coba jelasin secara rinci ateis yg ga abal2 itu gimana kalo kamu emg pakar ateis, kalo kamu gabisa jawab pasti kamu bakal ngatain saya cewe bego kayak tadi:(",sad
relate banget pasti anak nya suka naik sinjay nih,love
"kita selalu bisa memilih, bersabar atau marah. bersyukur atau ingkar. bahkan saat situasi itu memang menyakitkan, boleh jadi tetap ada kebaikan disana. dan orang-orang yg sabar dan bersyukur akan mengingat hal-hal yg baik dibandingkan yg menyakitkan.",neutral
"kadang, ngerasa sebel sama diri sendiri tuh lebih ke sifat kekanakan sama too easy to explode alias emosi meledak2. yah, annoying.",sad
paling males banget dapet message yang suka ditarik2 iss masalah hidup lo apa sii?!,anger
"yang no 3 ""izinkan suami berpoligami,untuk mencegah perzinahan"" aduhh goblok banget ya jadi orang, jadi selama ini pernikahan itu zina gitu? dan poligami itu bagus & dianjurkan diagama gitu? helloww diagama gaada tuh 1 kontol harus 2 lubang. bajingan bangsat lo",anger
"cape ya pura2 ga suka, pdhl aslinya suka banget",love
"mau ikut esd aja telat, trus takut flop",fear
enakan yg goreng atau kuah siih? kemarin beli yg goreng kaya gada pedes-pedesnya jd kecewa,sad
"wkwkwk emang lo punya agama, benci banget sm yg berbau islam gitu",anger
kaget bgt tbtb jamet,fear
gapapa ko nder santai aja,neutral
heyy dolie kamu suka kembang kan? nih ak kasih kamu kembang spesial bonus dapet ayang gratisnya,love
"banyak yangg aku mau belii, tapi mungkin aku beli 1/2 buku ajaa aksks pengennya wishlist aku ke coret semua aku dari dulu emang suka banget baca buku kayak novel genre nya bebas deh kecuali komik soalnya pusing baca nya",joy
"hari ni pake baju pink ama celana item, takut dikatain blackpink",fear
"ikutan sedih bacanya, keputusan berat tapi aku yakin denise pasti udah pertimbangan hal ini. yang terbaik untuk denise, semangat juga lockeys.",sad
"semoga lulus ke universitas impian ya, buat temanny semangat!",joy
emang salah banget kah? kita pacaran kan juga karna suka dan ada rasa sayang,love
"bener banget jaman sma dulu ada lgi temen yg suka gitu,mana dia bangga bgt abis nipu demi bantuan didepan gue padahal tinggalnya di komplek perumahan yg bagus. mau marahin tapi asyudahlah dianya juga gada kesadaran",anger
"rangnick: ""sangat kecewa. kami seharusnya menang dan dapat menyelesaikannya di babak pertama. tiang gawang, penalti gagal dan banyak peluang. seharusnya 2-0 atau 3-0."" (bbc)",neutral
bappenas mengakui pada saat melakukan kunjungan kerja ke proyek kereta cepat jakarta-bandung ditemukan tukang las yang merupakan tka china.,neutral
masih semangat gais,joy
"kadang aku kalau lagi mode reader suka dm authornya apalagi kalau alurnya bagus. sayang gitu kalau puebinya acak2an. tp sekarang udah nggak sih, kalau diminta aja ngasih krisannya. sempet ada yg marah2 dulu di wp gara2 readernya ngoreksi tulisan dia, padahal bahasanya sopan2",neutral
semangat o.w.l. ya!,joy
marah,anger
pls ini tuh tipe yoongi banget tiap nge prod laguu. terus ini tuh tipe jungkook banget yang suka ngasih adlibs di bagian yang kosong. kayakk yaampunn yoongi jungkook tuh emang diciptain buat saling ngelengkapin. t__t,love
"gue dicegat sama diaa firasat gue udh nggak enak nih sumpah. dia bilang ""za, gue kangen sama lu"" gue kaget dong anjritt, gue diem kek org bego sumpah trs dia langsung pergi gitu ajaa ninggalin gue yg lagi cengo.",joy
sedih sebenarnya,sad
"mantep tri, gk kayak bank mandiri, gblk minta ampun ditanya beda orng jawabannya gakjelas dan muter muter, emang swasta didikannya beda ama didikan plat merah jikubiniu asli gedek bngt, pulsa habis bnyk cuma telp callcenter bodoh",anger
sepi banget dah,neutral
lagi seneng soalnya dapet kabar baik i vote for at the 2022,joy
kayaknya paraga suka banget ngajak wgl akun chaewon ya.. awas aja kalau di prank lagi:),love
semangat menambah,joy
"nemenin adekku main genshin di ps, dia nyeritain soal gamenya panjang lebar pake bahasa inggris tapi aku cuma ""ohh"" ""hahah"" ""iyakah?"" gangerti soalnya anjir berasa bodoh level akhir",sad
"aku pake charming wanginya tahan lama bahkan klo kringetan, wanginya tambah nempel di baju. klo freshy wanginya bunga banget, aku gk begitu suka bunga jd charming worth to try buat aku",love
"jd rayyan positif guys, sbg tante yg lemah ini gbs bgt denger berita keponakannya sakit hh sedih bgt gbs bantu nemenin anaknya blm bangun jd blm dikasi tau aa gatega",sad
sedih tp lucu tp sedih,sad
semangat dong ah,joy
ala.. alaa.. alaa.. murung kejap hahahha,sad
sarapan pake nasgor enak gk yh,neutral
"w kalo mimpi ngomongnya pake b ing atau lainnya selain indo pas bangun suka capek banget, kepala pusing. apa banget dah",sad
bukan emosian mba tapi bikin emosi,anger
"ga enak jg jd patrick gabisa cium bau apa"" wkwk ngakakkkk",joy
"gpp mba, kaget aja padahal saya juga belain mba nya :') sedikit kecewa ja",sad
joonyoung.. paling merinding sama sedih jadi 1,fear
"film korea kenapa ya sekarang bagus banget jalan ceritanya, makin cinta korea korean",love
"ya udah, enggak apa. gue sama sahabat gue di sma pernah suka sama laki yang sama. kita bawa fun aja, inget banget waktu tuh laki lagi main futsal di lapangan sekolah, siapa yang liat duluan, nanti kasih tau terus nonton bareng.",love
bodoh lah takda flight terdekat,anger
semangat ya.. jangan mau dijadiin mainan,joy
astaghfirullah marah marah,anger
gua jadi takut ada temen rl tau akun inii soalnya bisa diliat dri kontak kan apalagi gua dftr akun ini pake no hp..,fear
alhamdulillah kayanya enak tuh kak,joy
agak kesal tp gapapa,anger
ngeliat teaser wonpil jadi sedih anjir apaan sih sebel tapi sayang,love
"gua ga enak banget keinget rant lama. kalo gua emang bukan manusia yang baik tapi serah lah. kek gua dah ngerasa kalian nyaman, kalian bisa dengerin apapun bahkan gua ngoceh tapi ternyata kalian malah ga suka ma gua ya terserah juga sih. gua masih bisa bahagia walau sendirian",sad
ga nikah aj aku klo nurutin ini maaf saya cuma wanita biasa yang kurang ilmu agama,neutral
malah enak,joy
"ga. gue tuh pengen tidur cepet, tapi selalu nggak bisa, selalu ga tenang. kayak ga ngebolehin gue buat tidur. kadang suka kebangun lah sampe bangun-bangun pusing. ini juga gegara begadang mata jadi keliatan capek banget sama kantong mata item banget",fear
":( sedih, knp bub aku",sad
"ngga, aku biasa sendiri nder",neutral
takut banget loh,fear
"terpujilah blues! tiap birama ketiga contra bass yang memetik kunci kres: dendam sadis disibak, lalu dilepaskan.",joy
embun pagi . selamat pagi mentari . jangan kau kotori dengan emosi . jangan kau nodai dengan iri dengki .,neutral
kalo di slack suka takut chatnya capslock semua,fear
"bener banget hampir 10 taun jadi exol gw ga pernah bosen sama karya exo dan emang sebagus itu lagunya secara grup sub unit ataupun solo gw suka dngerin grup lain tapi cuma exo yang bener"" gw ikutin satu""nya yg gw dengerin b-side nya dan beli album nya loveee exooo",love
aamiin yuu semangat,joy
wkt punya ld blm pernah deh iseng kenain ke aer wkwk takut..,fear
benci bangett,anger
"pejabat yg buat hoax tolong dipenjara, hukum jangan belaku cuma untuk rakyat kecil saja..",neutral
acc ini bener2 enak bgt,joy
suka banget sama foto makanan.,love
"yang namanya terlanjur sayang itu ribet loh. mau cuek gak bisa, mau marah gak bisa. bisanya cuma diem. diem-diem nyesek diem-diem nangis.",sad
"lawan bocil aja takut, apalagi melawan restu orang tua",fear
"kalo indonesia aku lebih suka per artist sih kayak kunto aji, tulus, sama yura yunita soalnya liriknya bagus-bagus bangett",joy
weh baru balik ngerjain tugas kaget banget kok rame??,fear
takut - takut,fear
jgn gitu dong bang.. jadi sedih neh,sad
takut kemalingan,fear
"nggak tau ya aku up lagi kapan, lagi nggak enak badan dari akhir januari di tambah bulan ini banyak ujian praktek",joy
semangat pagii..,joy
senang banget dia udah seperti biasa lagi mantappp,joy
"tapi sedih sama captionnya, love my tannie",sad
gini aja gw suka banget anjr. hastag pelet taehyun,love
"beneran om, dinda ku tahu aku suka banget gado2.",love
"udah ikhlas kok, tapi masih sedih aja kalau di inget inget lagi",sad
senang rasanya sehat kembali makan normal habis smpai bersih piringnya melihat senyum ibu2 semringah seorang penjual,joy
sinb kamu tiati mukanya yak takut krna evil edit,fear
takut banget buka wa.,fear
"wkwk gapapa kok, sedih kaya gt wajar..mending nonton moment bw dah skrg wkwkw.. kalo ga rewatch 2getheer..",neutral
takut bila dah start beli ni kang semua fav chara la nak beli,fear
"kadang pingin bilang ke sesama perempuan .. jangan lah bego-bego kali karena satu laki-laki doang. ga worth it gitu loh :"") kalian tuh cantik, pinter, sifatnya menyenangkan. di luar sana pasti ada cowok baik yang mau sama kalian. stop nyakitin diri sendiri gitu :"")",neutral
"haii jugaa boleh temenan gak min, jujur tweets kamu seru banget dan sering seliweran di tl suka liatnya!! telat gak sih min baru nawarin diri :d",joy
semangat kerjanya!,joy
"masa kecik aku belajar puasa dari makan, minum, dan tak korek hidung (hahah). dah baligh sikit, baru rajin pergi tarawih. dewasa belajar kawal pertuturan, emosi, dan banyak buat refleksi diri. untuk selanjutnya, mungkin kena belajar sesuatu dari buku ni pula.",neutral
padahal lapaknya sepi ya.,neutral
aku mau komen tapi takut wkwk :(,fear
ini bener..jam 9 malem..abis praktek.. bini wa di rs ada lem kertas ga? yang biasa gitu. besok ** ada tugas suruh bawa lem buat nempel2.a,neutral
kok suaranya aneh dan bikin merinding ya,fear
"eh iya bener, aku kemaren kepilih buat ngisi acara rapat kan nah aku takut klo ngomongnya belibet trs aku minta sama allah biar dilancarin semuanya, dan bener allah lancarin semuanya sampe acara selesai",joy
"sherlymu soft bucin banget gila gw suka, canonnya sherly caring ama understanding juga ke liam si cuma sayang scenenya kurang banyak ayo takeuchi-sensei banyakin konten bucin sherly",love
tau apa yg buat gue marah? lg baca au tbtb ke out sendiri,anger
aku gak bisa makan apa² nder sedih,sad
"hafal yang penting2 je. paling penting, accio. senang kalau malas amik barang.",joy
"kemarin hari jumat fun banget entah kenapa, jalan bareng sama sahabat sma (kurang lengkap si) tp one thing gue sayang kalian banget, terima kasih ya udh ngeluangin waktu, terutama kalau gue sedih. gabisa dijelasin rasa sayang gue ke sahabat-sahabat terbaik gue. luv u sekebon",love
"morning bang,disini lagi sedih bang liat anakku nangis terus karena kucing kesayanganya ketabrak mobil..",sad
pangeran kodok sama siapa ya dulu? ya allah dulu suka banget sama ni sinetron,love
"semalem dah keburu tidur, pagi² nangis bgt kagett, denise udh ngonfirm dia keluar demi apapun sedih bgt aa. tapi semoga jalan pilihan denise baik bagi diaa dan dia bahagia, sukses teruss denisee. tapi aslii kenangan gua ngestan sn jaman ada denise keinget terus jadi kangen...",sad
ermm.. mcm berat je ilmu ni. takut tak tercapai sbb takde ilmu persilatan,fear
"betul musik nya tradisional jadi kurang dilirik, belum denger aja gimana perfom koto mereka keren parah aaaa iya! suka banget sama chara develop kot",love
karena dia punya keinginan/niatan kuat. iya kan? dia pengen bales dendam ke cheong san:(,neutral
"semangat buat hari ini ya!! u deserve to be happy. anw, jgn lupa sarapan adet",joy
aku dah terbayang anak aku. sedih tengok ryan,sad
"sama cowo kembar, tapi keknya yg satu suka sm gua, trs kita kos an nya sebelahan gitu, dia baikk banget, terus entah kenapa mereka (yg kembar itu) tiba tiba ngejauh, bahkan pindah kost, jadi gue kesepian, lagi dan lagi",sad
gue suka banget liat pergerakannya dah,love
yah serius ga masuk? mengsedih sama-sama hydra. semangat ya,sad
konyol bego,anger
"setdah salut banget sama sender, aku tak sanggup menjawabnya karena aku di perikanan saja sudah hampir menangis tiap malam pusing tugas + prak haha semangat nder",joy
kenapa kalo dengerin lagu sendirian suka cepet banget bosen gue hshsss,anger
"di komplek aku jg gini. kakek jual lap pel memelas cerita sedih, aku kasian dong aku beli dgn harga mahal, eh besoknya dia gt lagi ngarang bgt jd aku marahin trs kabur. ada nenek pengemis gt jg tiap hari aku kasi duit kasi makanan, ketemu di indoapril lg nuker duit 1,5jt/hari",anger
oit gmn kabar lu wkwk,joy
"iya tp ga enak badanku keseringan pp, ni lagi nunggu si teteh buat ngerokin.. maklum remaja jompo",sad
"gue ga suka banget dichat terus.. ya kalo pembahasan lo bagus dan menarik bakal gue tanggepin, masalahnya pembahasan lo tuh itu"" aja dan hal"" yang lo bahas tuh hal"" yang menurut gue sensitif.. jadi ya gue males balas chat lo",anger
"brisik banget, ga suka.",anger
"sedih bgt denger kabar denise, biasku di sc dia. suaranya cakep bgt ampun:(( tpi gpp apapun yang terbaik buat dia, wish i can hear your voice again:(",sad
idih maunya enak di elu aja bodoh,anger
wah ngeri nih sesepuh ternyata,fear
semangat nge ba!,joy
"ibu dr biologi, ayah dr pertanian. untung nama anaknya normal normal",neutral
makin hari makin tai palat haha. awal2 saja tu lai jgn tah mun nda beduit nda ko bguna tu bangsatt haha,anger
mvs udah nonton kesekian kali dan masih tetep mewek:( recommended buat yg lagi mau nonton yg sedih-sedih!!,sad
very kucing t__t lucu banget.. jadi jatuh hati,love
"seriously it happened again. aku tau kalo suka sama orang dengan tipe itu ga boleh. tapi suka banget. sering denial, ga ga ini pasti salah. semua ini salah, ga bisa dan gaboleh aku lanjutin. tapi aku ga punya pelarian lain. tapi seriuss it's too sweet. akkkk, why it happened",love
hawane ngeri,fear
"udah ngebias dr jaman sma, mulai suka sama band, soloist, sampe sekarang aktor. baru sadar itu abisin duit banget ya. udah kaya mungkin aku skrg kalo ga terperosok dr dulu",sad
belum lagi jam 9 nanti soundtrack rilis semoga banyak kabar baik ya hari ini,neutral
kalo ke upgrade sendiri kayanya nanti bisa balik kaya biasa lagi. coba clear data?,neutral
ga jadi malu satu fandom,neutral
"orang kalau hatinya udah kotor tu pasti ada aja tingkah jahatnya, itu peristiwa paling gak bisa dilupa deh dan jadi peristiwa sedih juga. alhamdulillah om ku sembuh dan bisa pulih kembali, mungkin kalo sekeluarga besar gak saling sopport nyawa om ku bisa aja hilang :')",joy
