text,label
heh podooooo! aku suka banget kombo tawar ijo dan meses itu.. fusion banget aromanya. elah.. fusion!,love
"baru saja mengirim foto brebes, jawa tengah, indonesia",neutral
"fans jepang kalau bikin fanart wenzhou pasti suka ada cl nyempil, cl tuh anak wenzhou. gemes banget liatnya huhu",love
"gue baik banget apa ya sampe orang suka minjem duit, minta jawaban maksa",anger
"dua hari ini, ngerasa flu tapi gejala omicron gtu. semoga aja si emng flu biasa, bismillah gpp meski takut",fear
"aa lucu bgt sannie kalo takut matanya jadi gedee, imutttt :3",love
"dan yg emng belom tau banyak lah tentang dunia ini gitu. tapi gw ngerasa sedih dan marah aja, gatau deh rasanya campur aduk. ini aja ngetik sambil nangisssss, gatau tapi nyesekk bgtt rasanya. apalagi kalo ada yg hate² komen gitu ke win, gw bnr² gasuka gw sakit hati anjj!!.",anger
aakk ini bagus banget sumpahh aku suka banget sama penyelesaian konfliknya di buku terakhir,love
rasanya tuh enak banget kalo di gadoin apalagi kalo habis dr posyandu gitu suka dikasih terus gadoin bareng sama temen2,joy
", wih enak kyaknya",joy
"alhamdulillah ada yg menyadari sisi injun yg ini. soalnya kan kebanyakan org kek tau nya image injun tuh suka ngegas walaupun ttep kiyowo, tp dimata aku injun itu orgnya soft banget, gampang peka, trus penyayang banget apalagi diliat dr dia yg nekat kekorea demi mengejar mimpi",love
"malu sama oc sendiri pengen sih kykny juga lebih santuy drpd fandom police tapi gak kesampean, sedihhh",sad
hmm takut tapi tetap usahakan percaya diri lah pokoknya :(,fear
tolong ini temennya siapa cinta drama pake banget,love
"alhamdulilah, luar biasa, allahuakbar",joy
"tapi keinget pas lsp ngejurnal manual sampe arus kas gue lancar, komputer juga lancar, eh giliran ujian teori gue zonk bgt tiba2 kek orng bego wkwkw",fear
tali iman yang paling kuat adalah cinta karena allah dan benci karena allah.  (hr. at tirmidzi),neutral
"suka banget sama lagu barunya kangen band, gak tau udah berapa lama gak ngehype mereka dan biasku kak izzy masih tetep ganteng sama kayak belasan tahun kemaren",love
"banget hehe, apalagi kalau lg tidur trus kaget rasanya kaya pengen marah marah",anger
takut banget km suka orang lain huhu :(,fear
"bodoh ya bodoh aja, tapi jangan ngajak - ngajak!",anger
halo mas jnt makasih sudah mengantarkan paket kesayangan saya tapi nama saya double r,joy
kenapa ya gue nggak suka banget sama sesuatu yang lambat,love
aku bahagia karena satu hal karena aku bermimpi. aku suka sekali bermimpi dan selalu berusaha untuk mewujudkan nya. -hara (kara),neutral
anjir jun malu bgt nggak.. terus diapain abis itu..,fear
yah kecewa dak do stiker nyo lagi,sad
kapan sih bisa semangat ceriaa gitu pas berangkat kerja :',sad
"selamat ulangtahun bo, semoga sehat terus dan bahagia selalu yaa",joy
semangat wkwk,joy
dirumah sepi karna lagi pada pergi tanpa diriku,sad
suka banget sama mereka berdua,love
ihh kok marah marah sihh,anger
"semangat, hati-hati dijalan meii!!",joy
"bener banget jaman sma dulu ada lgi temen yg suka gitu,mana dia bangga bgt abis nipu demi bantuan didepan gue padahal tinggalnya di komplek perumahan yg bagus. mau marahin tapi asyudahlah dianya juga gada kesadaran",anger
"alhamdulillah jiminie udh sembuh, jgn sedih lagi ya mangatss",joy
c hasya comel ba kan lexi kecil2 macam mira filzah dia konon marah aku disperate sama c merald yang sudah berlalu sudah la kan lexi hasya abang fazlee sudah kerja di jkr kota marudu mungkin jumpa jodoh lagi terbaik dari merald doakan lexi hasya,neutral
sepi amat mentang mentang sabtu,sad
"hahaha nahh kan si jean tuh aslinya suka sama nana, yaudah deh gatau lagi mau raka atau jean cuma nana yg bisa menentukan dia sayang ny sma siapa",love
sedih banget :(,sad
bego ya begi diba astaga,anger
"suka, banget. apalagi pas naik motor sendiri udah kaya me time",love
selalu menjadi piala dalam keluarga walau kadang harus jatuh kebawah untuk sementara tetap semangat mafa..,joy
"aku bodoamat krna emg gamau lama2 diacara. tp kok ttep kayak sedih aja ya. aku bs makeup sndiri. pake bju yg ok jg bs kok. tp rsanya kayak ""beda"" sendiri itu agak sedih hehe",sad
"rajin kerja ngga, kalo punya semangat kerja yg tinggi mah gapapa :(",sad
makasih buat kamu yg selalu ada di saat senang dan sedih.. seneng rasanya ada yg temenin,joy
"ini segala keresahan gua udah mau ilang nihh, pokoknya pikiran udah mulai enak deh tapi entah kenapa fyp gua isinya cuplikan film layangan kusut, ku kira kau rumah . kan anjing jadi ketriger lagi gua mulihin supaya mood gua muncul lagi tuh agak lama bgst",anger
anjing!! akun tolol,anger
alhamdulillah jimin pagi2 kabar baikk,joy
gue masi suka banget sama foto yg buat ultah minhyun deh cantik,love
kok lu tolol bgt sih nder,anger
enak dong,joy
beh kaget tiba tiba makasii min wkwkwk,joy
"ada bws yg ngert tweet ku, dia ngira ak benci krna gaada moment bw tah?? ak benci krna trailernya penuh sad moments..",anger
jangan deh kalo balikan ntar takut muncul perang dunia lagi,fear
"dua mode satu ekspresif satu diem. kalau ekspresif berarti masih biasa aja, kalau udah diem berarti udah marah bgt",neutral
"waktu sma sering banget di giniin, tp yaudahlah. makanya aku kemana mana suka sendiri dan malah kena sindir jg, ya aku to the point aja. langsung bilang, lah biasanya gtkan gk pernah ngajak? kalo sekarang udh nggak, udh pada dewasa.",love
"engga. gua malah muak di sana. baru setengah bulan pengen pulang aja rasanya, alias engga nyaman. gua orangnya lebih suka ketenangan. di sana malah bebas ga karuan, ga ngerti situasi banget anak sana.",love
tak sempat la ni nak balas dendam minggu depan. mesti sakit dh hilang time tu,anger
"carasun ini enak juga ya jadi sunscreen, mana dapet ukuran 70 mlnya lagi, so worth it",joy
"auto belit apa? mmg ah dia org marah bila kena kencing oleh gov india. indira gandhi gunakan perkara ini sbg peluang untuk politikus dia, itu yg menyebabkan ltte bunuh indira gandhi. ko pergi baca sejarah kenapa ltte tu diwujudkan. tak sama langsung mcm taliban.",anger
iya suka banget sama pola filet,love
"jadi kalo banjir macet polusi, jangan nyalahin gubernur lagi ya kak, mau kim jong un jd gubernur ya tetep gitu, jadi salahkan saja dirimu sendiri kenapa masih mau tinggal di jakarta. salahkan saja tuhan kenapa menciptakan anda.",neutral
aku salkir ke org astagfirullah malu,fear
itu namanya pembodohan.. kok mau ya kdrt dihalalkan demi menutupi aib pria.. ini ustazah bodoh.. bukannya membela kaum perempuan malah memberikan kesempatan pria besar kepala..,anger
"[] takut ga bisa memerankan bapak min yoongi dengan baique, karena yoongi tu kek diem diem gt kan nah gue rada petakilan. sama takut kalo disuruh show off ke ""savage"" an nya tuh gue ga nyampe gitu.",fear
"wieeh saya baca blog mas taufik sama mas nugie tiap hari mas ,suka banget sama analisis mengenai moto gp nya detail banget.",love
"melodinya enak banget asli, meskipun nggak tau baca liriknya. definisi suka lagu karena musiknya enak.",love
"selalu merasa gaenakan padahal sebenarnya udh gakuat.. merasa takut kalau orang lain tu engga puas dengan hasil kerja kita,, kenapa sii mikirin perasaan orang mulu heh",fear
"kebiasaan banget selalu bawa member lain, selalu ngebanding bandingin. dikira member lain gak sedih juga apa?",anger
"sayang, tapi ya ga bakal bisa bersatu. sebatas suka aja. sebatas teman dekat. itu udah lebih dari cukup. insya allah",sad
"aaaaa sender seneng banget akhirnya au sender mulai rame dulu ga ada yang nungguin, sekarang yang nungguin hampir 300 orang semangat para author!! jangan sedih au kalian masih sepi, pasti akan ada waktunya buat rame okayy",joy
"hargailah orang yg mencintaimu, karena saat ia telah pergi darimu hanya sesal saja yg tersisa",neutral
kaget nikah bagus juga walaupun sedikit gimana gitu okee besok-besok nonton di wetv,neutral
alhamdulillah luar biasa allahuakbar,joy
sbenarnya panik juga sih,fear
"gue suka howl, ga boong dia cakep banget sksk tapi bener kata dia sendiri kalo dia pengecut. padahal bisa aja dia selesein masalahnya sendiri sama raja tapi malah nyuruh sophie. sophienya juga mau aja lagi :/",love
marah kat diri sendiri,anger
"disini baru mulai tatap muka, eh udh ada kabar kasusnya naik lagi",neutral
denger lagunya def sunset with you keputer di epicure semarang.. kaget.. dan bangga kwhskshssks ily bestie,love
takut sm sembi,fear
sebenernya males bbgt gue tuh kalo bikin persona seolah2 gue biasa aja sama newwie padahal nya mah gila bangt akwkwawkkawkaw,joy
info warung babi enak malang,neutral
"demi keamanan data yg dimaksud, mohon kesediaan bpk untuk mengirimkan pesan ke email mandiricare.co.id atau menghubungi layanan mandiri call 1400 agar dilakukan pengecekan lebih lanjut. semoga sehat selalu. tks~fatma (2)",neutral
"ponakan aku kalo berdoa pasti ""ya allah minta mobil oh"" apa-apa mobil apalagi mobil oleng suka banget",love
aduu kok ngeri ahh,fear
agak ngeri ga segrup jangan2 ketemu di final,fear
"ronaldo ""gak usah sedih gue juga dulu kayak elu.. tapi parahan elu sih""",neutral
"punya acara pagi bukannya disiapin dari malem atau bangun lebih awal malah milih marah marah di pagi hari, hdehh",anger
"masih pagi makannya begini. pdhl baru beres sikat gigi. perut jd kembung krn minum air hampr 500ml. klo diingat - ingat kmrin g mkn berat samsek. pagi mkn roti, diskul mkn kue sm puding. pulsek.. ga ada, cm tidur. stress bgt menguras emosi. tidur tp kek tdk tidur",anger
ayang knp sedih? aku sedih juga jadinya,sad
"sumpah yaa, instagram tuh kadang resee suka gak kasih notiff",anger
ngeri bgt udah jelas2 positive masih nongkrong bukannya isoman,fear
alhamdulillah dapat dukungan moril.. setidaknya kedepan tidak takut mencoba lagi..,joy
tolol bersama..,anger
skrg masih gitu ga ka? sedih bgt,sad
"suka banget pergi ke suatu tempat,dimana tempat itu hanya aku dan orang asing -lala",love
sama-sama sayangkuu! aa gemes banget snacknya huhu aku suka banget maaci cayang mwaah!,love
"tapi sedih sama captionnya, love my tannie",sad
akuu ini lagi dengerin ost nya snowdrop yg judulnya friend sama wishes sedih banget sekarang tuh 7 harian nya sooho gak si,sad
"banyak juga boleh kak, asal jgn kelepasan, ngeri gk ke rem, loss pula lagi.",fear
"47. hi, pasti lagi nyari jasa un-sus un-lock ya? bisa ke yap | unlock all case 5k / acc | unlock umur 7k / acc | unsus biasa 10k / acc payment dilakukan di akhir a¼ close uns permanen semi perm",neutral
knp gue bego bgt si,sad
sedih banget ancur jjur sakit beet.. klw ada apa2 jgn ngomong sm mamak gue sn ngomong sm aku,sad
"kabar baik juga, udh srpan belum nie ??",neutral
"iya ituu benci bgt, makin hari ada aja peraturan ga jelas kek gini huhu",anger
"keknya gue kesengsem ni ama mew suppasit sampe kebawa mimpi pas tidur. dan gue baru tau dia actor yg main di series bl . gue awal taunya dari lagi dia tbtb muncul di spotify gue, terus jadi cintaaa banget sama suara dia dan senyum dia yg di vclipnya zom marie blush",love
ntah tolol beneran atau 'pura-pura tolol' yang masih butuh informasi tentang saya ketika semua akun sosial saya terbuka untuk umum.,anger
takut kesushi,fear
"semua berawal dari mata. saat bertemu, merasakan suka yang datang begitu saja. perlahan menjadi sayang. kemudian, takut kehilangan.",love
jangan biarkan satu hal yang bodoh ngehancurin kebahagiaan lo seharian.,anger
orang dulu siap mesyuarat satu kampung nak tentukan tarikh nikah takut bertindih susah orang kampung nak datang rewang.,fear
"dua-duanya, asalkan coklatnya ga manis banget aku suka.",love
"pasti bakal gemes karena tristan bisa gemes sendirii punya pacar yg suka dimanja he will take care of you gently and very well, tristan akan membuatnya nyaman dan akan dijaga dengan baik. tristan juga orangnya mengayomii. yuk cek carrdnya dibawah untuk informasi",love
pengen marah tapi ngga tau ke siapa,anger
anda memang bodoh.,anger
musiknya sedih,sad
"alay, but pkn. se-gak suka itu aku sama pkn, dan kebetulan dikasih tugasnya banyak banget:')",sad
"dia dulu suka gue ghosting karena sibuk fds sama belajar soalnya kelas 9, gue pelor banget alias jam 10 udah tidur.. jam tidur gue dulu ga seberantakkan itu jadi cepet tidurnya tapi ni anak sabaar anjir. apa kena karma ya gue gagal move on banget sama yang sesabar dia :(",sad
"sejak membaca kalimatku ter-share, sungguh perasaan takut yang menghantui di saat keluar malam hari lewati jalanan sepi sunyi dapat memudar. saya membawa ponselku, memotret, nge-tweet lagi di area terang lampu, sesudahnya dapat pulang, berharap selalu aman tak apess.",sad
"kita semua punya rasa marah sama wowo prof, jgn dendam ya prof. kan waktu milih kita serahkan semua pada allah.. tpi klo inget trus kejadian itu bole laah prof.",fear
"dulu .. ustadz/ustadzah, kata serapan dari bahasa arab yang aslinya berarti guru, sebutan ini khusus bagi guru ngaji (baca-tulis qur'an) dan juga ilmu agama saja. sebutan ini poluler dalam kalangan pesantren",neutral
kabar atashi juga baik nee~,joy
mantap bangettt enak cokkkk,joy
"bapak pernah ngejek emak karna pesek ""emak kamu pesek banget, kamu juga sih, tapi untung agak nurun mancung dari bapak dikit"" tapi abis itu bilang emang paling cantik, pa maksud kadang suka usil ke emak, tapi abis itu ngibrit",love
ngeri bgt casenya,fear
aku mau komen tapi takut wkwk :(,fear
senyum tak selalu berarti seseorang bahagia. kadang seseorang tersenyum hanya karena tak ingin menjelaskan kenapa hatinya t,sad
"woy tolong lah mu klo lgi tolol, tololnya kebangetan banget",anger
enak loh lagunya,joy
"jatuh cinta ama au bxb wkwk. terus temen w baru2 ini suka bangt4n. yaudah gue ajak aja terjun ke dunia per-au-an yang tks wkwk. doi juga suka dong wkwk. setelah ke tks, w mulai ke y00nm1n terus ke n4mj1n, terus pernah jg baca yg h0s30k x j00n seru bgt wkwk.",love
sedih dah,sad
jake bias wrecker bangetsuka bikin oleng,love
berita palsu jangan sebar! tindakan tegas akan diambil,fear
siapa yang merubah hatiku siapa yang membuat kita satu selalu menyatu beban kecewa namun tak kan ku kan berakhir,sad
"kak kay maaf telat, makasii banyak-banyak kak buat ganya, youtube premium aman terkendali. telat bangett, padahal udah dari 4 hari yg lalu premiumnya huhu maaf kak. tapi serius dah enak nonton tanpa iklan tuh, makasii kakk, 2022",joy
"ikutan sedih bacanya, keputusan berat tapi aku yakin denise pasti udah pertimbangan hal ini. yang terbaik untuk denise, semangat juga lockeys.",sad
aaaaa sedih banget,sad
meski sudah tiada tapi jasa glenn fredly dalam industri musik tanah air sangat luar biasa. karya-karya yang diciptakan glenn fredly sampai saat ini terus dihati masyarakat indonesia.,neutral
bodoh banget gak sih,anger
"cewe emg suka ngeliat cowo ganteng, tp di hatinya ttp cuma km yg dia sayang.",love
"rada ngeri yaa, apalagi stranger gitu",fear
semangat menambah,joy
"dia tkde bgi apa apa , tpi janji manis serta harapan palsu dia tu saya masih simpan",sad
bekmya masih tolol tolol,neutral
"wp terbagus minggu ini wkwk. selain tuli-san sas-tra, atithesis bakal jadi wp favorit. pas baca setiap part tuh rasanya nyaman, suka sama tulisannya semoga bisa nemu yang bagus lagi eheh",love
jinjin rocky gabisa minum gpp itu gabaik kok emang enak cola tapi jangan sering ya kk aku dah gak sering kalo dulu langganan,neutral
gue tipe yang suka ngasih kasih sayang tapi geli kalo di sayang balik.. pengertian nya,love
"semangat 45 biar bisa upgrade vivo y12 yang udah ngeleg, semoga ada rejeki aamiin",joy
dih tolol,anger
proyek dibalik kepanikan..atau panik dibalik keproyekan,fear
"kemarin sedih sedihan, hariini bahagia yaa",joy
"dulu suka doi tuh bisa dibilang ""halah apaan si alesannya receh banget"" tapi yang akhirnya bisa jadi sejauh ini as a kpoper pun karena dia juga lub uuuu bapak kapas",love
"10/10 cuma filmnya yuki kato yg buat gue wajib masuk bioskop, hanya menurut gue dia kurang pintar pilih project. sayang banget aktingnya yg luar biasa itu, berharap yuki bisa main di film yg berkualitas dan di dukung dari semua sisi, suka banget skil akting dia",love
si ceweknya tuh bajunya terbuka. trus dadanya gede gitu. jadi ya gitu deh. tapi sejujurnya ceritanya lucu kok. cowoknya polos banget soalnya tapi kalo gak suka fanservice ya rada kagak nyaman sih makin kesini makin makin soalnya,love
sopaa!! cuz akuu suka banget jurusan tari di sana aku sering ngikutin daily school nya anak sopaa dan itu asik asik bangett mereka juga suka ada event!!,love
